"File,name",Folder,Path,Flag,Label,Rating,"Color,Name",Caption,Title
09475__3595__57490.jpg,3595,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/3595/09475__3595__57490.jpg,0,,* * * ,gray,,
59475__3595__57495.jpg,3595,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/3595/59475__3595__57495.jpg,0,,* * * ,gray,,
69475__3595__57496.jpg,3595,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/3595/69475__3595__57496.jpg,0,,* * * ,gray,,
39475__3595__57493.jpg,3595,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/3595/39475__3595__57493.jpg,0,,* * * ,gray,,
79475__3595__57497.jpg,3595,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/3595/79475__3595__57497.jpg,0,,* * * ,gray,,
29475__3595__57492.jpg,3595,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/3595/29475__3595__57492.jpg,0,,* * * ,gray,,
87485__1177__58478.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/87485__1177__58478.jpg,0,,* * * * ,gray,,
38485__1177__58483.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/38485__1177__58483.jpg,0,,* * * * ,gray,,
68485__1177__58486.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/68485__1177__58486.jpg,0,,* * * * ,gray,,
00_project_description.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/00_project_description.jpg,0,,* * * * ,gray,,
28485__1177__58482.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/28485__1177__58482.jpg,0,,* * * * ,gray,,
97485__1177__58479.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/97485__1177__58479.jpg,0,,* * * * ,gray,,
48485__1177__58484.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/48485__1177__58484.jpg,0,,* * * * ,gray,,
18485__1177__58481.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/18485__1177__58481.jpg,0,,* * * * ,gray,,
58485__1177__58485.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/58485__1177__58485.jpg,0,,* * * * ,gray,,
77485__1177__58477.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/77485__1177__58477.jpg,0,,* * * * ,gray,,
08485__1177__58480.jpg,1177,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1177/08485__1177__58480.jpg,0,,* * * * ,gray,,
26606__1115__60662.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/26606__1115__60662.jpg,0,,* * * ,gray,,
85606__1115__60658.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/85606__1115__60658.jpg,0,,* * * ,gray,,
00_project_description.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/00_project_description.jpg,0,,* * * ,gray,,
36606__1115__60663.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/36606__1115__60663.jpg,0,,* * * ,gray,,
95606__1115__60659.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/95606__1115__60659.jpg,0,,* * * ,gray,,
06606__1115__60660.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/06606__1115__60660.jpg,0,,* * * ,gray,,
46606__1115__60664.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/46606__1115__60664.jpg,0,,* * * ,gray,,
75606__1115__60657.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/75606__1115__60657.jpg,0,,* * * ,gray,,
16606__1115__60661.jpg,1115,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/1115/16606__1115__60661.jpg,0,,* * * ,gray,,
62156__620__65126.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/62156__620__65126.jpg,0,,* * ,gray,,
42156__620__65124.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/42156__620__65124.jpg,0,,* * ,gray,,
52156__620__65125.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/52156__620__65125.jpg,0,,* * ,gray,,
22156__620__65122.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/22156__620__65122.jpg,0,,* * ,gray,,
32156__620__65123.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/32156__620__65123.jpg,0,,* * ,gray,,
12156__620__65121.jpg,620,/Users/timparkin/nlpa-2025/NLPA_Round_One_Images/P2/620/12156__620__65121.jpg,0,,* * ,gray,,
