id,target_filename,name,subheader,stage_text,prize,type
1575,photo_certs_test/1575/project-1.jpg,Brad North,Saudi Scapes,5. Final Live Judging (39 - 16.6%),,project
1575,photo_certs_test/1575/combined-portfolio.jpg,Brad North,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
1575,photo_certs_test/1575/63042.jpg,Brad North,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1575,photo_certs_test/1575/63094.jpg,Brad North,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1575,photo_certs_test/1575/62754.jpg,Brad North,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
1575,photo_certs_test/1575/62779.jpg,Brad North,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
1575,photo_certs_test/1575/63041.jpg,Brad North,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
1575,photo_certs_test/1575/62673.jpg,Brad North,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
1575,photo_certs_test/1575/62672.jpg,Brad North,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
1575,photo_certs_test/1575/62675.jpg,Brad North,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1575,photo_certs_test/1575/62674.jpg,Brad North,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1575,photo_certs_test/1575/63040.jpg,Brad North,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1575,photo_certs_test/1575/62677.jpg,Brad North,Grand Landscape,3. Main Judging (2684 - 31%),,entry
1575,photo_certs_test/1575/62676.jpg,Brad North,Grand Landscape,3. Main Judging (2684 - 31%),,entry
403,photo_certs_test/403/project-1-project_of_the_year__runner_up.jpg,Feli Hansen,"Project of the Year, Runner Up",6. Final Voting (9 - 3.8%),"Project of the Year, Runner Up",project
403,photo_certs_test/403/combined-portfolio.jpg,Feli Hansen,Combined Portfolio,1. First Pre-Judging  (811 - 100%),,portfolio
403,photo_certs_test/403/61859.jpg,Feli Hansen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
403,photo_certs_test/403/61854.jpg,Feli Hansen,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
403,photo_certs_test/403/61857.jpg,Feli Hansen,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
403,photo_certs_test/403/61855.jpg,Feli Hansen,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
403,photo_certs_test/403/61858.jpg,Feli Hansen,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
403,photo_certs_test/403/61856.jpg,Feli Hansen,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
2948,photo_certs_test/2948/project-1.jpg,Doug Hammer,The Mysterious Saguaro Cactus Flower,5. Final Live Judging (39 - 16.6%),,project
2948,photo_certs_test/2948/combined-portfolio.jpg,Doug Hammer,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
2948,photo_certs_test/2948/60124.jpg,Doug Hammer,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2948,photo_certs_test/2948/60105.jpg,Doug Hammer,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2948,photo_certs_test/2948/57700.jpg,Doug Hammer,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2948,photo_certs_test/2948/60126.jpg,Doug Hammer,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
2948,photo_certs_test/2948/60118.jpg,Doug Hammer,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
2948,photo_certs_test/2948/55742-RG-Runner_Up.jpg,Doug Hammer,"Rocks and Geology, Runner Up",5. Final Live Judging (202 - 2.3%),Runner Up,entry
2948,photo_certs_test/2948/57276.jpg,Doug Hammer,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
2948,photo_certs_test/2948/55533.jpg,Doug Hammer,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
2948,photo_certs_test/2948/62249.jpg,Doug Hammer,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2948,photo_certs_test/2948/56291.jpg,Doug Hammer,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2948,photo_certs_test/2948/57641.jpg,Doug Hammer,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2948,photo_certs_test/2948/60088.jpg,Doug Hammer,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
1260,photo_certs_test/1260/project-1.jpg,Jeff Freestone,Snow Gum - An icon of the Australian Alpine,5. Final Live Judging (39 - 16.6%),,project
235,photo_certs_test/235/project-1-project_of_the_year__third_place.jpg,Theo Bosboom,"Project of the Year, Third Place",6. Final Voting (9 - 3.8%),"Project of the Year, Third Place",project
235,photo_certs_test/235/combined-portfolio.jpg,Theo Bosboom,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
235,photo_certs_test/235/61153.jpg,Theo Bosboom,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
235,photo_certs_test/235/61162.jpg,Theo Bosboom,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
235,photo_certs_test/235/59543.jpg,Theo Bosboom,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
235,photo_certs_test/235/59549.jpg,Theo Bosboom,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
235,photo_certs_test/235/59539.jpg,Theo Bosboom,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
235,photo_certs_test/235/61154.jpg,Theo Bosboom,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
235,photo_certs_test/235/61152.jpg,Theo Bosboom,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
235,photo_certs_test/235/59541.jpg,Theo Bosboom,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
235,photo_certs_test/235/59536.jpg,Theo Bosboom,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
235,photo_certs_test/235/59547.jpg,Theo Bosboom,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
235,photo_certs_test/235/59540.jpg,Theo Bosboom,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
235,photo_certs_test/235/59537.jpg,Theo Bosboom,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
235,photo_certs_test/235/59548.jpg,Theo Bosboom,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
235,photo_certs_test/235/61151.jpg,Theo Bosboom,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
235,photo_certs_test/235/59546.jpg,Theo Bosboom,Grand Landscape,3. Main Judging (2684 - 31%),,entry
235,photo_certs_test/235/59542.jpg,Theo Bosboom,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
235,photo_certs_test/235/59545.jpg,Theo Bosboom,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
235,photo_certs_test/235/61155.jpg,Theo Bosboom,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2878,photo_certs_test/2878/project-1.jpg,Robert Bolton,Bed-Sheet Land,5. Final Live Judging (39 - 16.6%),,project
2878,photo_certs_test/2878/combined-portfolio.jpg,Robert Bolton,Combined Portfolio,3. Main Judging (310 - 38%),,portfolio
2878,photo_certs_test/2878/57886.jpg,Robert Bolton,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2878,photo_certs_test/2878/57883.jpg,Robert Bolton,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2878,photo_certs_test/2878/57885.jpg,Robert Bolton,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2878,photo_certs_test/2878/57884.jpg,Robert Bolton,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2878,photo_certs_test/2878/57887.jpg,Robert Bolton,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2878,photo_certs_test/2878/61159.jpg,Robert Bolton,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
2878,photo_certs_test/2878/57882.jpg,Robert Bolton,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2878,photo_certs_test/2878/61158.jpg,Robert Bolton,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2878,photo_certs_test/2878/61156.jpg,Robert Bolton,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2878,photo_certs_test/2878/61157.jpg,Robert Bolton,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2878,photo_certs_test/2878/61161.jpg,Robert Bolton,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2878,photo_certs_test/2878/61160.jpg,Robert Bolton,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
421,photo_certs_test/421/project-1.jpg,Sigfrido Zimmermann,Sculpted by Scarcity,3. Second Round  (97 - 41%),,project
421,photo_certs_test/421/combined-portfolio.jpg,Sigfrido Zimmermann,Combined Portfolio,3. Main Judging (310 - 38%),,portfolio
421,photo_certs_test/421/60733.jpg,Sigfrido Zimmermann,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60732.jpg,Sigfrido Zimmermann,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60737.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60736.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60739.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60730.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60734.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60747.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60738.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60743.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60740.jpg,Sigfrido Zimmermann,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60742.jpg,Sigfrido Zimmermann,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60731.jpg,Sigfrido Zimmermann,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
421,photo_certs_test/421/60746.jpg,Sigfrido Zimmermann,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
421,photo_certs_test/421/60744.jpg,Sigfrido Zimmermann,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
421,photo_certs_test/421/60745.jpg,Sigfrido Zimmermann,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
421,photo_certs_test/421/60741.jpg,Sigfrido Zimmermann,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
421,photo_certs_test/421/60729.jpg,Sigfrido Zimmermann,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
3511,photo_certs_test/3511/project-1-project_of_the_year__winner.jpg,Hanneke Van Camp,"Project of the Year, Winner",6. Final Voting (9 - 3.8%),"Project of the Year, Winner",project
3511,photo_certs_test/3511/combined-portfolio.jpg,Hanneke Van Camp,Combined Portfolio,2. Second Pre-Judging (589 - 73%),,portfolio
3511,photo_certs_test/3511/61012.jpg,Hanneke Van Camp,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3511,photo_certs_test/3511/61015.jpg,Hanneke Van Camp,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3511,photo_certs_test/3511/61017.jpg,Hanneke Van Camp,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3511,photo_certs_test/3511/62704.jpg,Hanneke Van Camp,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
3511,photo_certs_test/3511/61016.jpg,Hanneke Van Camp,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
3511,photo_certs_test/3511/61013.jpg,Hanneke Van Camp,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
3595,photo_certs_test/3595/project-2.jpg,Angus Taverner,Antarctica,4. Pre-Finals (66 - 28%),,project
3595,photo_certs_test/3595/project-1.jpg,Angus Taverner,Cumnor Hurst: A Year in an English Wood,2. Main Judging  (159 - 68%),,project
3595,photo_certs_test/3595/combined-portfolio.jpg,Angus Taverner,Combined Portfolio,2. Second Pre-Judging (589 - 73%),,portfolio
3595,photo_certs_test/3595/57461.jpg,Angus Taverner,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3595,photo_certs_test/3595/57458.jpg,Angus Taverner,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3595,photo_certs_test/3595/57464.jpg,Angus Taverner,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3595,photo_certs_test/3595/57465.jpg,Angus Taverner,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
3595,photo_certs_test/3595/57457.jpg,Angus Taverner,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
3595,photo_certs_test/3595/57460.jpg,Angus Taverner,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
3595,photo_certs_test/3595/57462.jpg,Angus Taverner,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
3595,photo_certs_test/3595/57456.jpg,Angus Taverner,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
3595,photo_certs_test/3595/57455.jpg,Angus Taverner,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
3595,photo_certs_test/3595/57459.jpg,Angus Taverner,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
3595,photo_certs_test/3595/57463.jpg,Angus Taverner,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
3595,photo_certs_test/3595/57454.jpg,Angus Taverner,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/project-1.jpg,Brie Stockwell,On Winter's Edge,4. Pre-Finals (66 - 28%),,project
181,photo_certs_test/181/project-2.jpg,Brie Stockwell,A Fond Farewell,2. Main Judging  (159 - 68%),,project
181,photo_certs_test/181/combined-portfolio.jpg,Brie Stockwell,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
181,photo_certs_test/181/64927.jpg,Brie Stockwell,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
181,photo_certs_test/181/64924.jpg,Brie Stockwell,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
181,photo_certs_test/181/64922.jpg,Brie Stockwell,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
181,photo_certs_test/181/64923.jpg,Brie Stockwell,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
181,photo_certs_test/181/64925.jpg,Brie Stockwell,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/66405.jpg,Brie Stockwell,Grand Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/66410.jpg,Brie Stockwell,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/66094.jpg,Brie Stockwell,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/64926.jpg,Brie Stockwell,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/64929.jpg,Brie Stockwell,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
181,photo_certs_test/181/64928.jpg,Brie Stockwell,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
3381,photo_certs_test/3381/project-1.jpg,Julie Skotte,Salt meadow creatures,5. Final Live Judging (39 - 16.6%),,project
5787,photo_certs_test/5787/project-1.jpg,David Shaw,From tiny acorns,4. Pre-Finals (66 - 28%),,project
5787,photo_certs_test/5787/combined-portfolio.jpg,David Shaw,Combined Portfolio,3. Main Judging (310 - 38%),,portfolio
5787,photo_certs_test/5787/53756.jpg,David Shaw,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5787,photo_certs_test/5787/53760.jpg,David Shaw,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5787,photo_certs_test/5787/53758.jpg,David Shaw,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5787,photo_certs_test/5787/53759-Intimate_Landscape-Winner.jpg,David Shaw,"Intimate Landscape, Winner",5. Final Live Judging (202 - 2.3%),Winner,entry
5787,photo_certs_test/5787/53750.jpg,David Shaw,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
5787,photo_certs_test/5787/53757.jpg,David Shaw,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
4123,photo_certs_test/4123/project-1.jpg,John Seager,Landscapes of Ustyurt,5. Final Live Judging (39 - 16.6%),,project
4123,photo_certs_test/4123/combined-portfolio.jpg,John Seager,Combined Portfolio,3. Main Judging (310 - 38%),,portfolio
4123,photo_certs_test/4123/61259.jpg,John Seager,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
4123,photo_certs_test/4123/60655.jpg,John Seager,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
4123,photo_certs_test/4123/61269.jpg,John Seager,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
4123,photo_certs_test/4123/61261.jpg,John Seager,Grand Landscape,3. Main Judging (2684 - 31%),,entry
4123,photo_certs_test/4123/60653.jpg,John Seager,Grand Landscape,3. Main Judging (2684 - 31%),,entry
4123,photo_certs_test/4123/61634.jpg,John Seager,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2365,photo_certs_test/2365/project-1.jpg,Michel Schmidlin,At light's edge,1. Pre-Judging (235 - 100%),,project
2365,photo_certs_test/2365/combined-portfolio.jpg,Michel Schmidlin,Combined Portfolio,3. Main Judging (310 - 38%),,portfolio
2365,photo_certs_test/2365/59739.jpg,Michel Schmidlin,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2365,photo_certs_test/2365/59742.jpg,Michel Schmidlin,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2365,photo_certs_test/2365/59738.jpg,Michel Schmidlin,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
2365,photo_certs_test/2365/59745.jpg,Michel Schmidlin,Intimate Landscape,1. First Pre-Judging (8753 - 100%),,entry
2365,photo_certs_test/2365/59746.jpg,Michel Schmidlin,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
2365,photo_certs_test/2365/59749.jpg,Michel Schmidlin,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
2365,photo_certs_test/2365/59741.jpg,Michel Schmidlin,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
2365,photo_certs_test/2365/59740.jpg,Michel Schmidlin,Grand Landscape,1. First Pre-Judging (8753 - 100%),,entry
2365,photo_certs_test/2365/59743.jpg,Michel Schmidlin,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2365,photo_certs_test/2365/59744.jpg,Michel Schmidlin,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2365,photo_certs_test/2365/59748.jpg,Michel Schmidlin,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2365,photo_certs_test/2365/59747.jpg,Michel Schmidlin,Grand Landscape,3. Main Judging (2684 - 31%),,entry
107,photo_certs_test/107/project-1.jpg,J Fritz Rumpf,Dune Stories,5. Final Live Judging (39 - 16.6%),,project
107,photo_certs_test/107/combined-portfolio.jpg,J Fritz Rumpf,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
107,photo_certs_test/107/65416.jpg,J Fritz Rumpf,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
107,photo_certs_test/107/65415.jpg,J Fritz Rumpf,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
107,photo_certs_test/107/65421.jpg,J Fritz Rumpf,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
107,photo_certs_test/107/65425.jpg,J Fritz Rumpf,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
107,photo_certs_test/107/65420.jpg,J Fritz Rumpf,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
107,photo_certs_test/107/65419.jpg,J Fritz Rumpf,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
107,photo_certs_test/107/65414.jpg,J Fritz Rumpf,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
107,photo_certs_test/107/65409.jpg,J Fritz Rumpf,Abstract Landscape,5. Final Live Judging (202 - 2.3%),,entry
107,photo_certs_test/107/66021.jpg,J Fritz Rumpf,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
107,photo_certs_test/107/65410.jpg,J Fritz Rumpf,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
107,photo_certs_test/107/66020.jpg,J Fritz Rumpf,Intimate Landscape,4. Pre-Finals (609 - 7%),,entry
107,photo_certs_test/107/65411.jpg,J Fritz Rumpf,Grand Landscape,4. Pre-Finals (609 - 7%),,entry
107,photo_certs_test/107/65418.jpg,J Fritz Rumpf,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
107,photo_certs_test/107/66022.jpg,J Fritz Rumpf,Abstract Landscape,4. Pre-Finals (609 - 7%),,entry
107,photo_certs_test/107/65422.jpg,J Fritz Rumpf,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
107,photo_certs_test/107/65417.jpg,J Fritz Rumpf,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
107,photo_certs_test/107/65424.jpg,J Fritz Rumpf,Grand Landscape,3. Main Judging (2684 - 31%),,entry
107,photo_certs_test/107/65413.jpg,J Fritz Rumpf,Grand Landscape,3. Main Judging (2684 - 31%),,entry
5734,photo_certs_test/5734/project-2.jpg,Jean Robson,Winter Landscapes of the Far North,4. Pre-Finals (66 - 28%),,project
5734,photo_certs_test/5734/project-1.jpg,Jean Robson,Wabi-sabi Leaf litter,2. Main Judging  (159 - 68%),,project
5734,photo_certs_test/5734/combined-portfolio.jpg,Jean Robson,Combined Portfolio,3. Main Judging (310 - 38%),,portfolio
5734,photo_certs_test/5734/53177.jpg,Jean Robson,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5734,photo_certs_test/5734/53172.jpg,Jean Robson,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5734,photo_certs_test/5734/53171.jpg,Jean Robson,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5734,photo_certs_test/5734/53175.jpg,Jean Robson,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5734,photo_certs_test/5734/53174.jpg,Jean Robson,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
5734,photo_certs_test/5734/53176.jpg,Jean Robson,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
5734,photo_certs_test/5734/53181.jpg,Jean Robson,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
5734,photo_certs_test/5734/53182.jpg,Jean Robson,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
5734,photo_certs_test/5734/53179.jpg,Jean Robson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
5734,photo_certs_test/5734/53180.jpg,Jean Robson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
5734,photo_certs_test/5734/53173.jpg,Jean Robson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
5734,photo_certs_test/5734/53178.jpg,Jean Robson,Grand Landscape,3. Main Judging (2684 - 31%),,entry
2625,photo_certs_test/2625/project-1-project_of_the_year__sixth_place.jpg,Magnus Reneflot,"Project of the Year, Sixth Place",6. Final Voting (9 - 3.8%),"Project of the Year, Sixth Place",project
2625,photo_certs_test/2625/combined-portfolio-combined_portfolio_2025__sixth_place.jpg,Magnus Reneflot,"Photographer of the Year 2025, Sixth Place",6. Final Voting (6 - 0.7%),"Photographer of the Year 2025, Sixth Place",portfolio
2625,photo_certs_test/2625/60549.jpg,Magnus Reneflot,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2625,photo_certs_test/2625/60548.jpg,Magnus Reneflot,Abstract Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2625,photo_certs_test/2625/59584.jpg,Magnus Reneflot,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2625,photo_certs_test/2625/59582.jpg,Magnus Reneflot,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
2625,photo_certs_test/2625/59658.jpg,Magnus Reneflot,Abstract Landscape,1. First Pre-Judging (8753 - 100%),,entry
2625,photo_certs_test/2625/60547.jpg,Magnus Reneflot,Abstract Landscape,6. Final Voting (60 - 0.7%),,entry
2625,photo_certs_test/2625/59588.jpg,Magnus Reneflot,Intimate Landscape,6. Final Voting (60 - 0.7%),,entry
2625,photo_certs_test/2625/60550.jpg,Magnus Reneflot,Intimate Landscape,5. Final Live Judging (202 - 2.3%),,entry
2625,photo_certs_test/2625/59621.jpg,Magnus Reneflot,Abstract Landscape,6. Final Voting (60 - 0.7%),,entry
2625,photo_certs_test/2625/59586.jpg,Magnus Reneflot,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
2625,photo_certs_test/2625/61255.jpg,Magnus Reneflot,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
2625,photo_certs_test/2625/60536.jpg,Magnus Reneflot,Abstract Landscape,3. Main Judging (2684 - 31%),,entry
1965,photo_certs_test/1965/project-1.jpg,Tom Putt,Kati Thanda-Lake Eyre,5. Final Live Judging (39 - 16.6%),,project
357,photo_certs_test/357/project-1.jpg,Lawrence Pallant,Winter in San Diego,4. Pre-Finals (66 - 28%),,project
357,photo_certs_test/357/combined-portfolio.jpg,Lawrence Pallant,Combined Portfolio,4. Pre-Finals (146 - 18%),,portfolio
357,photo_certs_test/357/56729.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56727.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56685.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56678.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56674.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56677.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56675.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56984.jpg,Lawrence Pallant,Intimate Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56676.jpg,Lawrence Pallant,Grand Landscape,2. Second Pre-Judging (5722 - 65%),,entry
357,photo_certs_test/357/56681.jpg,Lawrence Pallant,Grand Landscape,5. Final Live Judging (202 - 2.3%),,entry
357,photo_certs_test/357/56985.jpg,Lawrence Pallant,Grand Landscape,3. Main Judging (2684 - 31%),,entry
357,photo_certs_test/357/56683.jpg,Lawrence Pallant,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
357,photo_certs_test/357/56680.jpg,Lawrence Pallant,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
357,photo_certs_test/357/56679.jpg,Lawrence Pallant,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
357,photo_certs_test/357/56686.jpg,Lawrence Pallant,Intimate Landscape,3. Main Judging (2684 - 31%),,entry
357,photo_certs_test/357/56730.jpg,Lawrence Pallant,Grand Landscape,3. Main Judging (2684 - 31%),,entry
